修正方針カテゴリ,修正方針本文,機械判定,マッチstep1行,マッチstep1 ID,Claudeリスク評価,Claudeコメント,最終判定
選択肢,(step1側のみ/ノイズ) ベッド賃料の数量,diff_only_ノイズ,選択肢/削除/ベッド賃料の数量,質問No:224,,,-
選択肢,(step1側のみ/ノイズ) 生コンクリート小型車割増額の選択,diff_only_ノイズ,選択肢/削除/生コンクリート小型車割増額の選択,質問No:225,,,-
選択肢,(step1側のみ/ノイズ) 生コンクリート小型車割増額の選択,diff_only_ノイズ,選択肢/削除/生コンクリート小型車割増額の選択,質問No:225,,,-
選択肢,(step1側のみ/ノイズ) 生コンクリート小型車割増額の選択,diff_only_ノイズ,選択肢/削除/生コンクリート小型車割増額の選択,質問No:225,,,-
選択肢,(step1側のみ/ノイズ) 生コンクリート小型車割増額の選択,diff_only_ノイズ,選択肢/削除/生コンクリート小型車割増額の選択,質問No:225,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋加工(1種類目),diff_only_ノイズ,選択肢/削除/鉄筋加工(1種類目),質問No:233,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋加工(1種類目),diff_only_ノイズ,選択肢/削除/鉄筋加工(1種類目),質問No:233,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋加工(1種類目),diff_only_ノイズ,選択肢/削除/鉄筋加工(1種類目),質問No:233,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋加工(1種類目),diff_only_ノイズ,選択肢/削除/鉄筋加工(1種類目),質問No:233,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(1種類目),diff_only_ノイズ,選択肢/削除/鉄筋組立(1種類目),質問No:234,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(1種類目),diff_only_ノイズ,選択肢/削除/鉄筋組立(1種類目),質問No:234,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(1種類目),diff_only_ノイズ,選択肢/削除/鉄筋組立(1種類目),質問No:234,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(1種類目),diff_only_ノイズ,選択肢/削除/鉄筋組立(1種類目),質問No:234,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋加工(2種類目),diff_only_ノイズ,選択肢/削除/鉄筋加工(2種類目),質問No:236,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋加工(2種類目),diff_only_ノイズ,選択肢/削除/鉄筋加工(2種類目),質問No:236,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋加工(2種類目),diff_only_ノイズ,選択肢/削除/鉄筋加工(2種類目),質問No:236,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋加工(2種類目),diff_only_ノイズ,選択肢/削除/鉄筋加工(2種類目),質問No:236,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(2種類目),diff_only_ノイズ,選択肢/削除/鉄筋組立(2種類目),質問No:237,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(2種類目),diff_only_ノイズ,選択肢/削除/鉄筋組立(2種類目),質問No:237,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(2種類目),diff_only_ノイズ,選択肢/削除/鉄筋組立(2種類目),質問No:237,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(2種類目),diff_only_ノイズ,選択肢/削除/鉄筋組立(2種類目),質問No:237,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(4種類目),diff_only_ノイズ,選択肢/削除/鉄筋組立(4種類目),質問No:241,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(4種類目),diff_only_ノイズ,選択肢/削除/鉄筋組立(4種類目),質問No:241,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(4種類目),diff_only_ノイズ,選択肢/削除/鉄筋組立(4種類目),質問No:241,,,-
選択肢,(step1側のみ/ノイズ) 鉄筋組立(4種類目),diff_only_ノイズ,選択肢/削除/鉄筋組立(4種類目),質問No:241,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋加工,diff_only_ノイズ,選択肢/削除/吊鉄筋加工,質問No:244,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋加工,diff_only_ノイズ,選択肢/削除/吊鉄筋加工,質問No:244,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋加工,diff_only_ノイズ,選択肢/削除/吊鉄筋加工,質問No:244,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋加工,diff_only_ノイズ,選択肢/削除/吊鉄筋加工,質問No:244,,,-
選択肢,(step1側のみ/ノイズ) Rs2'=代価表1枚目数量7行目,diff_only_ノイズ,選択肢/削除/Rs2'=代価表1枚目数量7行目,質問No:252,,,-
選択肢,(step1側のみ/ノイズ) Rs2'=代価表1枚目数量7行目,diff_only_ノイズ,選択肢/削除/Rs2'=代価表1枚目数量7行目,質問No:252,,,-
選択肢,(step1側のみ/ノイズ) Rs2'=代価表1枚目数量7行目,diff_only_ノイズ,選択肢/削除/Rs2'=代価表1枚目数量7行目,質問No:252,,,-
選択肢,(step1側のみ/ノイズ) Rs2'=代価表1枚目数量7行目,diff_only_ノイズ,選択肢/削除/Rs2'=代価表1枚目数量7行目,質問No:252,,,-
選択肢,(step1側のみ/ノイズ) Nleas=代価表1枚目単価23行目,diff_only_ノイズ,選択肢/削除/Nleas=代価表1枚目単価23行目,質問No:271,,,-
選択肢,(step1側のみ/ノイズ) Nleas=代価表1枚目単価23行目,diff_only_ノイズ,選択肢/削除/Nleas=代価表1枚目単価23行目,質問No:271,,,-
選択肢,(step1側のみ/ノイズ) Nleas=代価表1枚目単価23行目,diff_only_ノイズ,選択肢/削除/Nleas=代価表1枚目単価23行目,質問No:271,,,-
選択肢,(step1側のみ/ノイズ) Nleas=代価表1枚目単価23行目,diff_only_ノイズ,選択肢/削除/Nleas=代価表1枚目単価23行目,質問No:271,,,-
選択肢,(step1側のみ/ノイズ) 製作区分,diff_only_ノイズ,選択肢/削除/製作区分,質問No:291,,,-
選択肢,(step1側のみ/ノイズ) 製作区分,diff_only_ノイズ,選択肢/削除/製作区分,質問No:291,,,-
選択肢,(step1側のみ/ノイズ) 製作区分,diff_only_ノイズ,選択肢/削除/製作区分,質問No:291,,,-
選択肢,(step1側のみ/ノイズ) 製作区分,diff_only_ノイズ,選択肢/削除/製作区分,質問No:291,,,-
選択肢,(step1側のみ/ノイズ) Rs1'=代価表1枚目数量6行目,diff_only_ノイズ,選択肢/削除/Rs1'=代価表1枚目数量6行目,質問No:296,,,-
選択肢,(step1側のみ/ノイズ) Rs1'=代価表1枚目数量6行目,diff_only_ノイズ,選択肢/削除/Rs1'=代価表1枚目数量6行目,質問No:296,,,-
選択肢,(step1側のみ/ノイズ) Rs1'=代価表1枚目数量6行目,diff_only_ノイズ,選択肢/削除/Rs1'=代価表1枚目数量6行目,質問No:296,,,-
選択肢,(step1側のみ/ノイズ) Rs1'=代価表1枚目数量6行目,diff_only_ノイズ,選択肢/削除/Rs1'=代価表1枚目数量6行目,質問No:296,,,-
選択肢,(step1側のみ/ノイズ) Rs2'=代価表1枚目数量8行目,diff_only_ノイズ,選択肢/削除/Rs2'=代価表1枚目数量8行目,質問No:297,,,-
選択肢,(step1側のみ/ノイズ) Rs2'=代価表1枚目数量8行目,diff_only_ノイズ,選択肢/削除/Rs2'=代価表1枚目数量8行目,質問No:297,,,-
選択肢,(step1側のみ/ノイズ) Rs2'=代価表1枚目数量8行目,diff_only_ノイズ,選択肢/削除/Rs2'=代価表1枚目数量8行目,質問No:297,,,-
選択肢,(step1側のみ/ノイズ) Rs2'=代価表1枚目数量8行目,diff_only_ノイズ,選択肢/削除/Rs2'=代価表1枚目数量8行目,質問No:297,,,-
選択肢,(step1側のみ/ノイズ) Rs3'=代価表1枚目数量10行目,diff_only_ノイズ,選択肢/削除/Rs3'=代価表1枚目数量10行目,質問No:298,,,-
選択肢,(step1側のみ/ノイズ) Rs3'=代価表1枚目数量10行目,diff_only_ノイズ,選択肢/削除/Rs3'=代価表1枚目数量10行目,質問No:298,,,-
選択肢,(step1側のみ/ノイズ) Rs3'=代価表1枚目数量10行目,diff_only_ノイズ,選択肢/削除/Rs3'=代価表1枚目数量10行目,質問No:298,,,-
選択肢,(step1側のみ/ノイズ) Rs3'=代価表1枚目数量10行目,diff_only_ノイズ,選択肢/削除/Rs3'=代価表1枚目数量10行目,質問No:298,,,-
選択肢,(step1側のみ/ノイズ) Rs5'=代価表1枚目数量13行目,diff_only_ノイズ,選択肢/削除/Rs5'=代価表1枚目数量13行目,質問No:299,,,-
選択肢,(step1側のみ/ノイズ) Rs5'=代価表1枚目数量13行目,diff_only_ノイズ,選択肢/削除/Rs5'=代価表1枚目数量13行目,質問No:299,,,-
選択肢,(step1側のみ/ノイズ) Rs5'=代価表1枚目数量13行目,diff_only_ノイズ,選択肢/削除/Rs5'=代価表1枚目数量13行目,質問No:299,,,-
選択肢,(step1側のみ/ノイズ) Rs5'=代価表1枚目数量13行目,diff_only_ノイズ,選択肢/削除/Rs5'=代価表1枚目数量13行目,質問No:299,,,-
選択肢,(step1側のみ/ノイズ) Rts=代価表1枚目数量15行目,diff_only_ノイズ,選択肢/削除/Rts=代価表1枚目数量15行目,質問No:300,,,-
選択肢,(step1側のみ/ノイズ) Rts=代価表1枚目数量15行目,diff_only_ノイズ,選択肢/削除/Rts=代価表1枚目数量15行目,質問No:300,,,-
選択肢,(step1側のみ/ノイズ) Rts=代価表1枚目数量15行目,diff_only_ノイズ,選択肢/削除/Rts=代価表1枚目数量15行目,質問No:300,,,-
選択肢,(step1側のみ/ノイズ) Rts=代価表1枚目数量15行目,diff_only_ノイズ,選択肢/削除/Rts=代価表1枚目数量15行目,質問No:300,,,-
フロー,(step1側のみ/ノイズ) 省庁区分,diff_only_ノイズ,フロー/変更/省庁区分,BoxNo:1,,,-
フロー,(step1側のみ/ノイズ) ブロック製作転置区分,diff_only_ノイズ,フロー/変更/ブロック製作転置区分,BoxNo:2,,,-
フロー,(step1側のみ/ノイズ) 製作区分,diff_only_ノイズ,フロー/変更/製作区分,BoxNo:3,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:4,diff_only_要確認(未解釈),フロー/変更/BoxNo:4,BoxNo:4,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:5,diff_only_要確認(未解釈),フロー/変更/BoxNo:5,BoxNo:5,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:6,diff_only_要確認(未解釈),フロー/変更/BoxNo:6,BoxNo:6,,,-
フロー,(step1側のみ/ノイズ) ラフテレーンクレーン計上区分:型枠用,diff_only_ノイズ,フロー/変更/ラフテレーンクレーン計上区分:型枠用,BoxNo:7,,,-
フロー,(step1側のみ/ノイズ) (ラフテレーンクレーン)賃料長期割引の適用:型枠用,diff_only_ノイズ,フロー/変更/(ラフテレーンクレーン)賃料長期割引の適用:型枠用,BoxNo:8,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:9,diff_only_要確認(未解釈),フロー/変更/BoxNo:9,BoxNo:9,,,-
フロー,(step1側のみ/ノイズ) クローラクレーン計上区分,diff_only_ノイズ,フロー/変更/クローラクレーン計上区分,BoxNo:10,,,-
フロー,(step1側のみ/ノイズ) ブロック実質量区分,diff_only_ノイズ,フロー/変更/ブロック実質量区分,BoxNo:11,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:12,diff_only_要確認(未解釈),フロー/変更/BoxNo:12,BoxNo:12,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:13,diff_only_要確認(未解釈),フロー/変更/BoxNo:13,BoxNo:13,,,-
フロー,(step1側のみ/ノイズ) クローラクレーン選択(100t～),diff_only_ノイズ,フロー/変更/クローラクレーン選択(100t～),BoxNo:14,,,-
フロー,(step1側のみ/ノイズ) クローラクレーン選択(150t～),diff_only_ノイズ,フロー/変更/クローラクレーン選択(150t～),BoxNo:15,,,-
フロー,(step1側のみ/ノイズ) クローラクレーン選択(200t～),diff_only_ノイズ,フロー/変更/クローラクレーン選択(200t～),BoxNo:16,,,-
フロー,(step1側のみ/ノイズ) クローラクレーン,diff_only_ノイズ,フロー/変更/クローラクレーン,BoxNo:17,,,-
フロー,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,フロー/変更/終点,BoxNo:18,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:19,diff_only_要確認(未解釈),フロー/変更/BoxNo:19,BoxNo:19,,,-
フロー,(step1側のみ/ノイズ) S8'=0,diff_only_ノイズ,フロー/変更/S8'=0,BoxNo:20,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:21,diff_only_要確認(未解釈),フロー/変更/BoxNo:21,BoxNo:21,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋加工(5種類目),diff_only_要確認(未解釈),フロー/変更/鉄筋加工(5種類目),BoxNo:22,,,-
フロー,(step1側のみ/ノイズ) 型枠・打設計上区分,diff_only_ノイズ,フロー/変更/型枠・打設計上区分,BoxNo:24,,,-
フロー,(step1側のみ/ノイズ) ブロック製作転置区分,diff_only_ノイズ,フロー/変更/ブロック製作転置区分,BoxNo:25,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:26,diff_only_要確認(未解釈),フロー/変更/BoxNo:26,BoxNo:26,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:27,diff_only_要確認(未解釈),フロー/変更/BoxNo:27,BoxNo:27,,,-
フロー,(step1側のみ/要確認(未解釈)) BoxNo:28,diff_only_要確認(未解釈),フロー/変更/BoxNo:28,BoxNo:28,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋加工(4種類目),diff_only_要確認(未解釈),フロー/変更/鉄筋加工(4種類目),BoxNo:29,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋組立(5種類目),diff_only_要確認(未解釈),フロー/変更/鉄筋組立(5種類目),BoxNo:30,,,-
フロー,(step1側のみ/ノイズ) Rs5'=代価表1枚目数量14行目,diff_only_ノイズ,フロー/変更/Rs5'=代価表1枚目数量14行目,BoxNo:31,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋組立(4種類目),diff_only_要確認(未解釈),フロー/変更/鉄筋組立(4種類目),BoxNo:32,,,-
フロー,(step1側のみ/ノイズ) Rs4'=代価表1枚目数量11行目,diff_only_ノイズ,フロー/変更/Rs4'=代価表1枚目数量11行目,BoxNo:33,,,-
フロー,(step1側のみ/ノイズ) Rs4'=代価表1枚目数量12行目,diff_only_ノイズ,フロー/変更/Rs4'=代価表1枚目数量12行目,BoxNo:34,,,-
フロー,(step1側のみ/ノイズ) 10個当りの鉄筋数量(割増除く:4種類目),diff_only_ノイズ,フロー/変更/10個当りの鉄筋数量(割増除く:4種類目),BoxNo:35,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋加工(3種類目),diff_only_要確認(未解釈),フロー/変更/鉄筋加工(3種類目),BoxNo:36,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋組立(3種類目),diff_only_要確認(未解釈),フロー/変更/鉄筋組立(3種類目),BoxNo:37,,,-
フロー,(step1側のみ/ノイズ) Rs3'=代価表1枚目数量9行目,diff_only_ノイズ,フロー/変更/Rs3'=代価表1枚目数量9行目,BoxNo:38,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋加工(2種類目),diff_only_要確認(未解釈),フロー/変更/鉄筋加工(2種類目),BoxNo:39,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋組立(2種類目),diff_only_要確認(未解釈),フロー/変更/鉄筋組立(2種類目),BoxNo:40,,,-
フロー,(step1側のみ/ノイズ) Rs2'=代価表1枚目数量7行目,diff_only_ノイズ,フロー/変更/Rs2'=代価表1枚目数量7行目,BoxNo:41,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋加工(1種類目),diff_only_要確認(未解釈),フロー/変更/鉄筋加工(1種類目),BoxNo:42,,,-
フロー,(step1側のみ/要確認(未解釈)) 鉄筋組立(1種類目),diff_only_要確認(未解釈),フロー/変更/鉄筋組立(1種類目),BoxNo:43,,,-
フロー,(step1側のみ/ノイズ) Rs1'=代価表1枚目数量5行目,diff_only_ノイズ,フロー/変更/Rs1'=代価表1枚目数量5行目,BoxNo:44,,,-
フロー,(step1側のみ/ノイズ) 製作区分,diff_only_ノイズ,フロー/変更/製作区分,BoxNo:45,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目5行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目5行目,BoxNo:46,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目5行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目5行目,BoxNo:47,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目7行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目7行目,BoxNo:48,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目7行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目7行目,BoxNo:49,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目9行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目9行目,BoxNo:50,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目9行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目9行目,BoxNo:51,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目11行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目11行目,BoxNo:52,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目11行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目11行目,BoxNo:53,,,-
フロー,(step1側のみ/ノイズ) Z1=1,diff_only_ノイズ,フロー/変更/Z1=1,BoxNo:54,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目13行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目13行目,BoxNo:55,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目13行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目13行目,BoxNo:56,,,-
フロー,(step1側のみ/要確認(未解釈)) 吊鉄筋加工,diff_only_要確認(未解釈),フロー/変更/吊鉄筋加工,BoxNo:57,,,-
フロー,(step1側のみ/要確認(未解釈)) 吊鉄筋組立,diff_only_要確認(未解釈),フロー/変更/吊鉄筋組立,BoxNo:58,,,-
フロー,(step1側のみ/ノイズ) Rts=代価表1枚目数量16行目,diff_only_ノイズ,フロー/変更/Rts=代価表1枚目数量16行目,BoxNo:59,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目15行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目15行目,BoxNo:60,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目16行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目16行目,BoxNo:61,,,-
フロー,(step1側のみ/要確認(未解釈)) 型枠賃料選択区分,diff_only_要確認(未解釈),フロー/変更/型枠賃料選択区分,BoxNo:73,,,-
フロー,(step1側のみ/要確認(未解釈)) 型枠賃料選択区分,diff_only_要確認(未解釈),フロー/変更/型枠賃料選択区分,BoxNo:74,,,-
フロー,(step1側のみ/要確認(未解釈)) 型枠賃料選択区分,diff_only_要確認(未解釈),フロー/変更/型枠賃料選択区分,BoxNo:75,,,-
フロー,(step1側のみ/ノイズ) CK=1,diff_only_ノイズ,フロー/変更/CK=1,BoxNo:81,,,-
フロー,(step1側のみ/ノイズ) ラフテレーンクレーン規格(長期割引なし):型枠用,diff_only_ノイズ,フロー/変更/ラフテレーンクレーン規格(長期割引なし):型枠用,BoxNo:84,,,-
フロー,(step1側のみ/ノイズ) Nex=0,diff_only_ノイズ,フロー/変更/Nex=0,BoxNo:86,,,-
フロー,(step1側のみ/ノイズ) 代価表1枚目23行目=Lease,diff_only_ノイズ,フロー/変更/代価表1枚目23行目=Lease,BoxNo:88,,,-
フロー,(step1側のみ/ノイズ) Nleas=代価表1枚目単価23行目,diff_only_ノイズ,フロー/変更/Nleas=代価表1枚目単価23行目,BoxNo:89,,,-
フロー,(step1側のみ/ノイズ) ブロック実質量最大範囲区分,diff_only_ノイズ,フロー/変更/ブロック実質量最大範囲区分,BoxNo:98,,,-
フロー,(step1側のみ/ノイズ) Rt=0,diff_only_ノイズ,フロー/変更/Rt=0,BoxNo:106,,,-
フロー,(step1側のみ/要確認(未解釈)) 生コンクリート小型車割増額の計上,diff_only_要確認(未解釈),フロー/変更/生コンクリート小型車割増額の計上,BoxNo:109,,,-
フロー,(step1側のみ/ノイズ) nex=0,diff_only_ノイズ,フロー/変更/nex=0,BoxNo:116,,,-
フロー,(step1側のみ/ノイズ) 代価表1枚目24行目=lease,diff_only_ノイズ,フロー/変更/代価表1枚目24行目=lease,BoxNo:117,,,-
フロー,(step1側のみ/ノイズ) nleas=代価表1枚目単価24行目,diff_only_ノイズ,フロー/変更/nleas=代価表1枚目単価24行目,BoxNo:118,,,-
フロー,(step1側のみ/要確認(未解釈)) 生コンクリート小型車割増額の選択,diff_only_要確認(未解釈),フロー/変更/生コンクリート小型車割増額の選択,BoxNo:139,,,-
フロー,(step1側のみ/ノイズ) 型枠賃料使用単価切り替え区分,diff_only_ノイズ,フロー/変更/型枠賃料使用単価切り替え区分,BoxNo:140,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目3行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目3行目,BoxNo:143,,,-
フロー,(step1側のみ/ノイズ) コンクリートの選択,diff_only_ノイズ,フロー/変更/コンクリートの選択,BoxNo:147,,,-
フロー,(step1側のみ/要確認(未解釈)) 形式による補正,diff_only_要確認(未解釈),フロー/変更/形式による補正,BoxNo:148,,,-
フロー,(step1側のみ/ノイズ) 異形ブロック製作工 コンクリート打設工(市場単価),diff_only_ノイズ,フロー/変更/異形ブロック製作工 コンクリート打設工(市場単価),BoxNo:149,,,-
フロー,(step1側のみ/ノイズ) 型枠・打設計上区分,diff_only_ノイズ,フロー/変更/型枠・打設計上区分,BoxNo:150,,,-
フロー,(step1側のみ/ノイズ) CK=1,diff_only_ノイズ,フロー/変更/CK=1,BoxNo:154,,,-
フロー,(step1側のみ/ノイズ) 製作区分,diff_only_ノイズ,フロー/変更/製作区分,BoxNo:160,,,-
フロー,(step1側のみ/ノイズ) 100m3当りコンクリート打設,diff_only_ノイズ,フロー/変更/100m3当りコンクリート打設,BoxNo:168,,,-
フロー,(step1側のみ/ノイズ) b3'=0,diff_only_ノイズ,フロー/変更/b3'=0,BoxNo:188,,,-
フロー,(step1側のみ/ノイズ) Z1=2,diff_only_ノイズ,フロー/変更/Z1=2,BoxNo:195,,,-
フロー,(step1側のみ/ノイズ) Z1=3,diff_only_ノイズ,フロー/変更/Z1=3,BoxNo:222,,,-
フロー,(step1側のみ/ノイズ) V''=0,diff_only_ノイズ,フロー/変更/V''=0,BoxNo:223,,,-
フロー,(step1側のみ/ノイズ) Z1=4,diff_only_ノイズ,フロー/変更/Z1=4,BoxNo:225,,,-
フロー,(step1側のみ/ノイズ) V''=0,diff_only_ノイズ,フロー/変更/V''=0,BoxNo:226,,,-
フロー,(step1側のみ/ノイズ) 製作区分,diff_only_ノイズ,フロー/変更/製作区分,BoxNo:229,,,-
フロー,(step1側のみ/ノイズ) A'=0,diff_only_ノイズ,フロー/変更/A'=0,BoxNo:239,,,-
フロー,(step1側のみ/ノイズ) 1=代価表1枚目2行目,diff_only_ノイズ,フロー/変更/1=代価表1枚目2行目,BoxNo:246,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目2行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目2行目,BoxNo:247,,,-
フロー,(step1側のみ/ノイズ) BKS=1,diff_only_ノイズ,フロー/変更/BKS=1,BoxNo:252,,,-
フロー,(step1側のみ/要確認(未解釈)) 1種類目の鉄筋径,diff_only_要確認(未解釈),フロー/変更/1種類目の鉄筋径,BoxNo:254,,,-
フロー,(step1側のみ/ノイズ) 10個当りの鉄筋数量(割増除く:1種類目),diff_only_ノイズ,フロー/変更/10個当りの鉄筋数量(割増除く:1種類目),BoxNo:257,,,-
フロー,(step1側のみ/ノイズ) Rs1'=代価表1枚目数量6行目,diff_only_ノイズ,フロー/変更/Rs1'=代価表1枚目数量6行目,BoxNo:258,,,-
フロー,(step1側のみ/要確認(未解釈)) 2種類目の鉄筋径,diff_only_要確認(未解釈),フロー/変更/2種類目の鉄筋径,BoxNo:261,,,-
フロー,(step1側のみ/ノイズ) 10個当りの鉄筋数量(割増除く:2種類目),diff_only_ノイズ,フロー/変更/10個当りの鉄筋数量(割増除く:2種類目),BoxNo:264,,,-
フロー,(step1側のみ/ノイズ) Rs2'=代価表1枚目数量8行目,diff_only_ノイズ,フロー/変更/Rs2'=代価表1枚目数量8行目,BoxNo:265,,,-
フロー,(step1側のみ/要確認(未解釈)) 3種類目の鉄筋径,diff_only_要確認(未解釈),フロー/変更/3種類目の鉄筋径,BoxNo:268,,,-
フロー,(step1側のみ/ノイズ) 10個当りの鉄筋数量(割増除く:3種類目),diff_only_ノイズ,フロー/変更/10個当りの鉄筋数量(割増除く:3種類目),BoxNo:271,,,-
フロー,(step1側のみ/ノイズ) Rs3'=代価表1枚目数量10行目,diff_only_ノイズ,フロー/変更/Rs3'=代価表1枚目数量10行目,BoxNo:272,,,-
フロー,(step1側のみ/要確認(未解釈)) 4種類目の鉄筋径,diff_only_要確認(未解釈),フロー/変更/4種類目の鉄筋径,BoxNo:275,,,-
フロー,(step1側のみ/要確認(未解釈)) 5種類目の鉄筋径,diff_only_要確認(未解釈),フロー/変更/5種類目の鉄筋径,BoxNo:282,,,-
フロー,(step1側のみ/ノイズ) Rs5'=代価表1枚目数量13行目,diff_only_ノイズ,フロー/変更/Rs5'=代価表1枚目数量13行目,BoxNo:286,,,-
フロー,(step1側のみ/ノイズ) 吊鉄筋の計上,diff_only_ノイズ,フロー/変更/吊鉄筋の計上,BoxNo:288,,,-
フロー,(step1側のみ/要確認(未解釈)) 吊鉄筋の鉄筋径,diff_only_要確認(未解釈),フロー/変更/吊鉄筋の鉄筋径,BoxNo:289,,,-
フロー,(step1側のみ/ノイズ) Rts=代価表1枚目数量15行目,diff_only_ノイズ,フロー/変更/Rts=代価表1枚目数量15行目,BoxNo:293,,,-
フロー,(step1側のみ/ノイズ) BKS=2,diff_only_ノイズ,フロー/変更/BKS=2,BoxNo:296,,,-
フロー,(step1側のみ/ノイズ) BKS=3,diff_only_ノイズ,フロー/変更/BKS=3,BoxNo:315,,,-
フロー,(step1側のみ/ノイズ) BKS=4,diff_only_ノイズ,フロー/変更/BKS=4,BoxNo:322,,,-
フロー,(step1側のみ/ノイズ) BKS=5,diff_only_ノイズ,フロー/変更/BKS=5,BoxNo:329,,,-
フロー,(step1側のみ/ノイズ) Rs1=0,diff_only_ノイズ,フロー/変更/Rs1=0,BoxNo:349,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目6行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目6行目,BoxNo:350,,,-
フロー,(step1側のみ/ノイズ) Rs2=0,diff_only_ノイズ,フロー/変更/Rs2=0,BoxNo:352,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目8行目,BoxNo:353,,,-
フロー,(step1側のみ/ノイズ) Rs3=0,diff_only_ノイズ,フロー/変更/Rs3=0,BoxNo:355,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目10行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目10行目,BoxNo:356,,,-
フロー,(step1側のみ/ノイズ) Rs4=0,diff_only_ノイズ,フロー/変更/Rs4=0,BoxNo:358,,,-
フロー,(step1側のみ/ノイズ) 0=代価表1枚目12行目,diff_only_ノイズ,フロー/変更/0=代価表1枚目12行目,BoxNo:359,,,-
フロー,(step1側のみ/ノイズ) Rs5=0,diff_only_ノイズ,フロー/変更/Rs5=0,BoxNo:361,,,-
